Model,Rank,Feature,Importance,Cumulative_Importance
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",7,VIX_QoQ,0.039547861262876016,0.7119012764150083
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",8,DJIA_QoQ,0.029413631920340952,0.7413149083353493
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",9,SP500_QoQ,0.0279603686760338,0.7692752770113831
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",10,Last3mCumulativeRevenue_last1,0.022767493819326058,0.7920427708307092
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",11,IXIC_QoQ,0.01780669468712329,0.8098494655178324
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",12,FnG_QoQ_Lag2,0.014302457075888576,0.824151922593721
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",13,VIX_QoQ_Lag2,0.01255418939027375,0.8367061119839948
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",14,VIX_QoQ_Lag1,0.011993004010000547,0.8486991159939954
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",15,IXIC_QoQ_Lag3,0.009800107717114828,0.8584992237111102
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",16,ROE_last1,0.008778482715875457,0.8672777064269857
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",17,TotalUnempPct_QoQ_last1,0.008773235113971477,0.8760509415409571
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",18,Last3mCumulativeRevenueGrowthRate_last1,0.008715553089918315,0.8847664946308754
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",19,VIX_QoQ_Lag3,0.007254302779075903,0.8920207974099513
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 300 - 2017Q1 to 2026Q4)",20,FnG_QoQ,0.007033112685300343,0.8990539100952517
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",1,Spread_cur,0.3642608578958567,0.3642608578958567
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",2,TradingVolume_cur,0.07418901684023117,0.4384498747360879
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",3,TradingTurnover_cur,0.07346145795378399,0.5119113326898719
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",4,TradingMoney_cur,0.0620856672396537,0.5739969999295256
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",5,QuarterlyReturn_Lag1,0.055747890939182206,0.6297448908687078
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",6,SOX_QoQ,0.04855879880143626,0.678303689670144
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",7,VIX_QoQ,0.0382323727407958,0.7165360624109398
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",8,DJIA_QoQ,0.02908209747189989,0.7456181598828397
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",9,SP500_QoQ,0.025537881565032134,0.7711560414478719
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",10,Last3mCumulativeRevenue_last1,0.024428549768910783,0.7955845912167826
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",11,IXIC_QoQ,0.01767688795600826,0.8132614791727909
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",12,FnG_QoQ_Lag2,0.013941450095521208,0.8272029292683121
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",13,VIX_QoQ_Lag2,0.012830304204667594,0.8400332334729796
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",14,VIX_QoQ_Lag1,0.010714602809078473,0.8507478362820581
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",15,ROE_last1,0.009738718219633999,0.8604865545016921
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",16,IXIC_QoQ_Lag3,0.00882843765368022,0.8693149921553723
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",17,Last3mCumulativeRevenueGrowthRate_last1,0.008395001432743158,0.8777099935881155
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",18,TotalUnempPct_QoQ_last1,0.007949353024755983,0.8856593466128715
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",19,VIX_QoQ_Lag3,0.0076014384612501165,0.8932607850741217
"RF Model1 (max_depth = 5, max_features = sqrt, min_samples_leaf = 20, n_estimators = 500 - 2017Q1 to 2026Q4)",20,FnG_QoQ,0.007465054794534579,0.9007258398686563
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",1,Spread_cur,0.3254221106309046,0.3254221106309046
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",2,TradingTurnover_cur,0.07618156678585065,0.40160367741675523
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",3,TradingVolume_cur,0.0601865635323504,0.46179024094910565
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",4,TradingMoney_cur,0.04997521927471038,0.511765460223816
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",5,QuarterlyReturn_Lag1,0.044714648729878355,0.5564801089536944
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",6,SOX_QoQ,0.03637110264393829,0.5928512115976327
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",7,VIX_QoQ,0.036343129093001476,0.6291943406906342
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",8,DJIA_QoQ,0.024740682159929635,0.6539350228505638
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",9,ROE_last1,0.02435139314533704,0.6782864159959009
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",10,Last3mCumulativeRevenue_last1,0.021069366760206074,0.699355782756107
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",11,SP500_QoQ,0.020850378314216336,0.7202061610703233
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",12,IXIC_QoQ,0.018004510057147895,0.7382106711274712
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",13,FnG_QoQ_Lag2,0.0176081948649335,0.7558188659924047
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",14,Last3mCumulativeRevenueGrowthRate_last1,0.015819475197616454,0.7716383411900212
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",15,VIX_QoQ_Lag1,0.0156668769878379,0.787305218177859
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",16,ROA_last1,0.015425718075013403,0.8027309362528724
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",17,VIX_QoQ_Lag2,0.014092159968545957,0.8168230962214184
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",18,QuarterlyReturn_Lag3,0.01115049893297046,0.8279735951543888
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",19,EPS_last1,0.010224607862072669,0.8381982030164615
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 100 - 2017Q1 to 2026Q4)",20,IXIC_QoQ_Lag3,0.009906764100244039,0.8481049671167056
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",1,Spread_cur,0.2878077667252043,0.2878077667252043
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",2,TradingTurnover_cur,0.07832888533593449,0.36613665206113877
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",3,TradingVolume_cur,0.06885016749831031,0.43498681955944907
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",4,TradingMoney_cur,0.061861237258329246,0.4968480568177783
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",5,QuarterlyReturn_Lag1,0.055672455095429764,0.5525205119132081
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",6,SOX_QoQ,0.03887208629962963,0.5913925982128376
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",7,VIX_QoQ,0.036156827398633955,0.6275494256114715
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",8,DJIA_QoQ,0.026998076366065903,0.6545475019775374
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",9,SP500_QoQ,0.02559687128732596,0.6801443732648633
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",10,Last3mCumulativeRevenue_last1,0.024450768514984577,0.7045951417798479
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",11,ROE_last1,0.01949061973528287,0.7240857615151308
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",12,IXIC_QoQ,0.018859788723296484,0.7429455502384273
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",13,ROA_last1,0.015850589471623044,0.7587961397100504
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",14,Last3mCumulativeRevenueGrowthRate_last1,0.014370314671150346,0.7731664543812008
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",15,FnG_QoQ_Lag2,0.0142793645211708,0.7874458189023716
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",16,VIX_QoQ_Lag1,0.01361596119127538,0.801061780093647
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",17,VIX_QoQ_Lag2,0.013137138635049275,0.8141989187286963
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",18,EPS_last1,0.012242965450824768,0.8264418841795211
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",19,TotalUnempPct_QoQ_last1,0.011586455671350937,0.8380283398508721
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 300 - 2017Q1 to 2026Q4)",20,QuarterlyReturn_Lag3,0.009884029774418235,0.8479123696252904
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",1,Spread_cur,0.2902194784583055,0.2902194784583055
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",2,TradingVolume_cur,0.0745104611473198,0.3647299396056253
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",3,TradingTurnover_cur,0.07159089023687211,0.43632082984249737
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",4,TradingMoney_cur,0.06456077630254506,0.5008816061450424
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",5,QuarterlyReturn_Lag1,0.054690372015581454,0.5555719781606239
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",6,SOX_QoQ,0.039885921089279214,0.5954578992499031
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",7,VIX_QoQ,0.032508614799209676,0.6279665140491127
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",8,SP500_QoQ,0.02794834539669126,0.655914859445804
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",9,DJIA_QoQ,0.02721606834223108,0.6831309277880351
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",10,Last3mCumulativeRevenue_last1,0.024438557417605533,0.7075694852056407
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",11,ROE_last1,0.020542871528750034,0.7281123567343907
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",12,IXIC_QoQ,0.01820876657023683,0.7463211233046275
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",13,VIX_QoQ_Lag2,0.01388554868980938,0.7602066719944369
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",14,Last3mCumulativeRevenueGrowthRate_last1,0.01327035929914186,0.7734770312935788
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",15,FnG_QoQ_Lag2,0.013036102862044714,0.7865131341556235
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",16,VIX_QoQ_Lag1,0.012829693167055005,0.7993428273226785
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",17,ROA_last1,0.012302661375493299,0.8116454886981718
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",18,EPS_last1,0.011617280117925477,0.8232627688160973
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",19,QuarterlyReturn_Lag3,0.011114160634320084,0.8343769294504174
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 5, n_estimators = 500 - 2017Q1 to 2026Q4)",20,FnG_QoQ,0.011015704093987553,0.845392633544405
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",1,Spread_cur,0.320590876811429,0.320590876811429
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",2,TradingTurnover_cur,0.07661959468039903,0.39721047149182803
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",3,TradingVolume_cur,0.06483673636813576,0.4620472078599638
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",4,TradingMoney_cur,0.055188179407688234,0.5172353872676521
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",5,QuarterlyReturn_Lag1,0.050085724646456706,0.5673211119141087
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",6,SOX_QoQ,0.04329916022883269,0.6106202721429415
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",7,VIX_QoQ,0.03652824412531595,0.6471485162682574
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",8,DJIA_QoQ,0.023018267270809627,0.670166783539067
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",9,ROE_last1,0.0220136017643339,0.6921803853034009
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",10,SP500_QoQ,0.019764768034862615,0.7119451533382635
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",11,Last3mCumulativeRevenue_last1,0.016403468203284463,0.7283486215415479
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",12,FnG_QoQ_Lag2,0.016306599592193993,0.7446552211337418
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",13,IXIC_QoQ,0.016108904824832647,0.7607641259585745
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",14,VIX_QoQ_Lag1,0.014782018025403165,0.7755461439839776
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",15,Last3mCumulativeRevenueGrowthRate_last1,0.01414968465132933,0.789695828635307
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",16,VIX_QoQ_Lag2,0.013408547449488275,0.8031043760847952
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",17,ROA_last1,0.012815041138562277,0.8159194172233575
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",18,TotalUnempPct_QoQ_last1,0.012795225851308014,0.8287146430746655
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",19,IXIC_QoQ_Lag3,0.012183287146809614,0.8408979302214751
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 100 - 2017Q1 to 2026Q4)",20,FnG_QoQ,0.01062401765275435,0.8515219478742294
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",1,Spread_cur,0.28838107612313213,0.28838107612313213
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",2,TradingTurnover_cur,0.08324148554929557,0.3716225616724277
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",3,TradingMoney_cur,0.06521260168635029,0.436835163358778
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",4,TradingVolume_cur,0.0647940063985748,0.5016291697573527
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",5,QuarterlyReturn_Lag1,0.055745279611108055,0.5573744493684608
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",6,SOX_QoQ,0.04358095172777503,0.6009554010962358
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",7,VIX_QoQ,0.03770186506889916,0.638657266165135
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",8,SP500_QoQ,0.027895302836131772,0.6665525690012667
"RF Model1 (max_depth = 5, max_features = log2, min_samples_leaf = 10, n_estimators = 300 - 2017Q1 to 2026Q4)",9,DJIA_QoQ,0.02581133347896323,0.6923639024802299
