Model,Rank,Feature,Importance,Cumulative_Importance
Model 3,4,QuarterlyVolatility_Lag3,0.08037107802493486,0.8137584560231609
Model 3,5,TradingMoney_cur,0.03426035225197496,0.8480188082751359
Model 3,6,TradingTurnover_cur,0.02732577230083118,0.8753445805759671
Model 3,7,TradingVolume_cur,0.025551465843898162,0.9008960464198652
Model 3,8,Last3mCumulativeRevenueGrowthRate_last1,0.014959823236374029,0.9158558696562392
Model 3,9,ROE_last1,0.014201342848800971,0.9300572125050401
Model 3,10,ROA_last1,0.013076176640694322,0.9431333891457344
Model 3,11,Last3mCumulativeRevenue_last1,0.00905013472655512,0.9521835238722896
Model 3,12,ClosingPrice_cur,0.006153596105591462,0.958337119977881
Model 3,13,EPS_last1,0.0035959478530947575,0.9619330678309758
Model 3,14,VIX_QoQ_Lag2,0.002669700207084534,0.9646027680380603
Model 3,15,GrossMargin_last1,0.0022687403774915966,0.9668715084155519
Model 3,16,VIX_QoQ_Lag1,0.0019178692914971955,0.9687893777070491
Model 3,17,SOX_QoQ_Lag3,0.0018736992452667175,0.9706630769523158
Model 3,18,VIX_QoQ,0.0014934887955708367,0.9721565657478867
Model 3,19,IXIC_QoQ_Lag3,0.0014663401398958417,0.9736229058877826
Model 3,20,RediscountRate_last1,0.0013423508479897717,0.9749652567357723
Model 3,1,QuarterlyVolatility_Lag1,0.36724753015526274,0.36724753015526274
Model 3,2,QuarterlyVolatility_Lag2,0.15229452678840316,0.519542056943666
Model 3,3,Spread_cur,0.15140522105268187,0.6709472779963478
Model 3,4,QuarterlyVolatility_Lag3,0.08401809696202603,0.7549653749583738
Model 3,5,TradingVolume_cur,0.04459532059852198,0.7995606955568958
Model 3,6,TradingMoney_cur,0.03411330878370966,0.8336740043406055
Model 3,7,TradingTurnover_cur,0.032312152780624874,0.8659861571212303
Model 3,8,Last3mCumulativeRevenueGrowthRate_last1,0.02107890542601424,0.8870650625472445
Model 3,9,ROE_last1,0.017468702307385925,0.9045337648546304
Model 3,10,ROA_last1,0.016276736236680512,0.9208105010913109
Model 3,11,Last3mCumulativeRevenue_last1,0.010566294462103352,0.9313767955534142
Model 3,12,ClosingPrice_cur,0.008136561933687827,0.9395133574871021
Model 3,13,EPS_last1,0.008035576424576515,0.9475489339116786
Model 3,14,VIX_QoQ_Lag2,0.0033604848138333366,0.9509094187255119
Model 3,15,SOX_QoQ_Lag3,0.0033067686620023577,0.9542161873875143
Model 3,16,GrossMargin_last1,0.0032672709588068335,0.9574834583463212
Model 3,17,VIX_QoQ_Lag1,0.002760110942049756,0.960243569288371
Model 3,18,RediscountRate_last1,0.002549286222313325,0.9627928555106843
Model 3,19,IXIC_QoQ_Lag3,0.0020135302348314606,0.9648063857455157
Model 3,20,VIX_QoQ,0.0017649124535335193,0.9665712981990492
Model 3,1,QuarterlyVolatility_Lag1,0.3273516225935425,0.3273516225935425
Model 3,2,QuarterlyVolatility_Lag2,0.18092956458416284,0.5082811871777053
Model 3,3,Spread_cur,0.1716719143394975,0.6799531015172028
Model 3,4,QuarterlyVolatility_Lag3,0.08084378685875522,0.760796888375958
Model 3,5,TradingMoney_cur,0.03506220875783314,0.7958590971337912
Model 3,6,TradingVolume_cur,0.03503435882640096,0.8308934559601922
Model 3,7,TradingTurnover_cur,0.034671139341360006,0.8655645953015522
Model 3,8,Last3mCumulativeRevenueGrowthRate_last1,0.019753377062345652,0.8853179723638979
Model 3,9,ROE_last1,0.017607972250813377,0.9029259446147112
Model 3,10,ROA_last1,0.01491541344685547,0.9178413580615666
Model 3,11,Last3mCumulativeRevenue_last1,0.010490152394818347,0.928331510456385
Model 3,12,ClosingPrice_cur,0.009806196767556655,0.9381377072239416
Model 3,13,EPS_last1,0.006729661872039924,0.9448673690959816
Model 3,14,GrossMargin_last1,0.0038310157087026917,0.9486983848046843
Model 3,15,VIX_QoQ_Lag2,0.003525018244138013,0.9522234030488222
Model 3,16,SOX_QoQ_Lag3,0.0029024446183458594,0.9551258476671681
Model 3,17,VIX_QoQ_Lag1,0.0028751384459512193,0.9580009861131193
Model 3,18,RediscountRate_last1,0.0023698783122825884,0.960370864425402
Model 3,19,VIX_QoQ_Lag3,0.0021695934697917455,0.9625404578951937
Model 3,20,SP500_QoQ_Lag3,0.0018563882415439253,0.9643968461367376
Model 3,1,QuarterlyVolatility_Lag1,0.3247140921797003,0.3247140921797003
Model 3,2,QuarterlyVolatility_Lag2,0.18023506513339557,0.5049491573130959
Model 3,3,Spread_cur,0.17601846845458885,0.6809676257676847
Model 3,4,QuarterlyVolatility_Lag3,0.08489846567289908,0.7658660914405837
Model 3,5,TradingMoney_cur,0.03857743400002202,0.8044435254406057
Model 3,6,TradingTurnover_cur,0.03411770103820433,0.83856122647881
Model 3,7,TradingVolume_cur,0.03156326964663648,0.8701244961254465
Model 3,8,Last3mCumulativeRevenueGrowthRate_last1,0.017712028117049656,0.8878365242424962
Model 3,9,ROE_last1,0.01714245277810894,0.9049789770206051
Model 3,10,ROA_last1,0.01494986556567853,0.9199288425862837
Model 3,11,Last3mCumulativeRevenue_last1,0.01094064762295125,0.9308694902092349
Model 3,12,ClosingPrice_cur,0.009616361356437743,0.9404858515656727
Model 3,13,EPS_last1,0.0061660087607842765,0.946651860326457
Model 3,14,GrossMargin_last1,0.003450194049774717,0.9501020543762317
Model 3,15,VIX_QoQ_Lag2,0.0032899092609523927,0.9533919636371841
Model 3,16,VIX_QoQ_Lag1,0.0026529100850863335,0.9560448737222704
Model 3,17,SOX_QoQ_Lag3,0.002608520564920032,0.9586533942871904
Model 3,18,RediscountRate_last1,0.002272612392152188,0.9609260066793426
Model 3,19,SP500_QoQ_Lag3,0.001954179053979162,0.9628801857333218
Model 3,20,VIX_QoQ_Lag3,0.0019132892575842266,0.9647934749909061
Model 3,1,QuarterlyVolatility_Lag1,0.3797256500329955,0.3797256500329955
Model 3,2,QuarterlyVolatility_Lag2,0.14740695412008864,0.5271326041530842
Model 3,3,Spread_cur,0.14468845362608262,0.6718210577791668
Model 3,4,QuarterlyVolatility_Lag3,0.08340591976695208,0.7552269775461189
Model 3,5,TradingVolume_cur,0.04701131709026192,0.8022382946363809
Model 3,6,TradingMoney_cur,0.036740783361754854,0.8389790779981358
Model 3,7,TradingTurnover_cur,0.029117933271835695,0.8680970112699714
Model 3,8,Last3mCumulativeRevenueGrowthRate_last1,0.019840584946882064,0.8879375962168534
Model 3,9,ROE_last1,0.01802756953287408,0.9059651657497275
Model 3,10,ROA_last1,0.016333971113052084,0.9222991368627796
Model 3,11,Last3mCumulativeRevenue_last1,0.010182235937368958,0.9324813728001486
Model 3,12,EPS_last1,0.008077030568584434,0.9405584033687331
Model 3,13,ClosingPrice_cur,0.007774843534185524,0.9483332469029186
Model 3,14,GrossMargin_last1,0.003610043651497632,0.9519432905544163
Model 3,15,VIX_QoQ_Lag2,0.003375308962917047,0.9553185995173333
Model 3,16,SOX_QoQ_Lag3,0.0032309506155802185,0.9585495501329135
Model 3,17,RediscountRate_last1,0.002483901580386126,0.9610334517132997
Model 3,18,VIX_QoQ_Lag1,0.0024568529272583337,0.963490304640558
Model 3,19,DJIA_QoQ_Lag3,0.0020214121561588226,0.9655117167967168
Model 3,20,FnG_QoQ_Lag3,0.0019287797174037504,0.9674404965141206
Model 3,1,QuarterlyVolatility_Lag1,0.3387955405619109,0.3387955405619109
Model 3,2,QuarterlyVolatility_Lag2,0.17688069184794997,0.5156762324098609
Model 3,3,Spread_cur,0.16245307133203066,0.6781293037418916
Model 3,4,QuarterlyVolatility_Lag3,0.08096222384455835,0.7590915275864499
Model 3,5,TradingMoney_cur,0.03668951649808769,0.7957810440845376
Model 3,6,TradingVolume_cur,0.03635662476029062,0.8321376688448283
Model 3,7,TradingTurnover_cur,0.033051043568002016,0.8651887124128304
Model 3,8,Last3mCumulativeRevenueGrowthRate_last1,0.020638427242843243,0.8858271396556736
Model 3,9,ROE_last1,0.018022851836410995,0.9038499914920846
Model 3,10,ROA_last1,0.0150993144947946,0.9189493059868792
Model 3,11,Last3mCumulativeRevenue_last1,0.010300261651562427,0.9292495676384416
Model 3,12,ClosingPrice_cur,0.009647178791380344,0.9388967464298219
Model 3,13,EPS_last1,0.006709603140187044,0.945606349570009
Model 3,14,GrossMargin_last1,0.0038580924623236004,0.9494644420323326
Model 3,15,VIX_QoQ_Lag2,0.003702980762274594,0.9531674227946072
Model 3,16,SOX_QoQ_Lag3,0.00287519046577713,0.9560426132603843
Model 3,17,VIX_QoQ_Lag1,0.0026399226155108552,0.9586825358758951
Model 3,18,RediscountRate_last1,0.0023928001575146546,0.9610753360334098
Model 3,19,VIX_QoQ_Lag3,0.002136897957241639,0.9632122339906514
Model 3,20,DJIA_QoQ_Lag3,0.0017547580143925986,0.964966992005044
Model 3,1,QuarterlyVolatility_Lag1,0.33902471017564934,0.33902471017564934
Model 3,2,QuarterlyVolatility_Lag2,0.1775608690768512,0.5165855792525005
Model 3,3,Spread_cur,0.16959958868902686,0.6861851679415274
Model 3,4,QuarterlyVolatility_Lag3,0.08206331491735624,0.7682484828588836
Model 3,5,TradingMoney_cur,0.03835566102871842,0.806604143887602
Model 3,6,TradingTurnover_cur,0.03277033385976746,0.8393744777473695
Model 3,7,TradingVolume_cur,0.03216046387098579,0.8715349416183553
Model 3,8,Last3mCumulativeRevenueGrowthRate_last1,0.01858226736667946,0.8901172089850348
Model 3,9,ROE_last1,0.01734490422253126,0.907462113207566
Model 3,10,ROA_last1,0.014544338843198902,0.9220064520507649
Model 3,11,Last3mCumulativeRevenue_last1,0.010826446599109132,0.9328328986498741
Model 3,12,ClosingPrice_cur,0.009050967233791585,0.9418838658836657
Model 3,13,EPS_last1,0.005917593263233529,0.9478014591468992
Model 3,14,GrossMargin_last1,0.0036045242333371677,0.9514059833802363
Model 3,15,VIX_QoQ_Lag2,0.0035097679339329358,0.9549157513141693
Model 3,16,SOX_QoQ_Lag3,0.0025866386609194967,0.9575023899750887
Model 3,17,VIX_QoQ_Lag1,0.0023945009265401206,0.9598968909016289
Model 3,18,RediscountRate_last1,0.002235448703443608,0.9621323396050725
Model 3,19,VIX_QoQ_Lag3,0.0019447489416009854,0.9640770885466735
Model 3,20,SP500_QoQ_Lag3,0.0017543363271662843,0.9658314248738398
Model 3,1,QuarterlyVolatility_Lag1,0.36519545772312917,0.36519545772312917
Model 3,2,QuarterlyVolatility_Lag2,0.16218601424400844,0.5273814719671376
Model 3,3,Spread_cur,0.14136791709356472,0.6687493890607024
Model 3,4,QuarterlyVolatility_Lag3,0.09917968599345141,0.7679290750541538
Model 3,5,TradingVolume_cur,0.04218644816346063,0.8101155232176144
Model 3,6,TradingTurnover_cur,0.031776321875465946,0.8418918450930803
Model 3,7,TradingMoney_cur,0.03175128636902746,0.8736431314621078
Model 3,8,Last3mCumulativeRevenueGrowthRate_last1,0.01798458431117491,0.8916277157732827
Model 3,9,ROE_last1,0.01648395342093456,0.9081116691942173
Model 3,10,ROA_last1,0.015334459541510158,0.9234461287357274
Model 3,11,EPS_last1,0.009213287593387576,0.932659416329115
Model 3,12,Last3mCumulativeRevenue_last1,0.008684593925967288,0.9413440102550823
Model 3,13,ClosingPrice_cur,0.007201883342922458,0.9485458935980048
Model 3,14,VIX_QoQ_Lag2,0.00367544653965727,0.952221340137662
Model 3,15,GrossMargin_last1,0.0033414166466663488,0.9555627567843283
Model 3,16,SOX_QoQ_Lag3,0.003182711662642562,0.958745468446971
Model 3,17,VIX_QoQ_Lag1,0.002618923739719656,0.9613643921866906
Model 3,18,RediscountRate_last1,0.0025901830239446135,0.9639545752106352
Model 3,19,IXIC_QoQ_Lag3,0.0019845087729728583,0.9659390839836081
Model 3,20,DJIA_QoQ_Lag3,0.001886698133378688,0.9678257821169868
Model 3,1,QuarterlyVolatility_Lag1,0.32851824813704616,0.32851824813704616
Model 3,2,QuarterlyVolatility_Lag2,0.18814634053400958,0.5166645886710557
Model 3,3,Spread_cur,0.16282701716475564,0.6794916058358114
Model 3,4,QuarterlyVolatility_Lag3,0.08701708032677995,0.7665086861625913
Model 3,5,TradingVolume_cur,0.037522756786489316,0.8040314429490806
Model 3,6,TradingMoney_cur,0.033965923749017975,0.8379973666980985
Model 3,7,TradingTurnover_cur,0.031321151646420846,0.8693185183445193
Model 3,8,Last3mCumulativeRevenueGrowthRate_last1,0.01966191071000525,0.8889804290545246
Model 3,9,ROE_last1,0.016490835924872733,0.9054712649793973
Model 3,10,ROA_last1,0.015239999065798445,0.9207112640451958
Model 3,11,Last3mCumulativeRevenue_last1,0.009722394200923664,0.9304336582461195
Model 3,12,ClosingPrice_cur,0.009057838839394249,0.9394914970855137
Model 3,13,EPS_last1,0.006796213981483261,0.9462877110669969
Model 3,14,VIX_QoQ_Lag2,0.0036938559851890027,0.949981567052186
Model 3,15,GrossMargin_last1,0.003505906278007525,0.9534874733301935
Model 3,16,SOX_QoQ_Lag3,0.002802402783036574,0.95628987611323
Model 3,17,VIX_QoQ_Lag1,0.002557148511324868,0.9588470246245548
Model 3,18,RediscountRate_last1,0.0022616113091228325,0.9611086359336777
Model 3,19,VIX_QoQ_Lag3,0.0019097362007831785,0.9630183721344608
Model 3,20,SP500_QoQ_Lag3,0.0016444218210275889,0.9646627939554885
Model 3,1,QuarterlyVolatility_Lag1,0.32675058875931096,0.32675058875931096
Model 3,2,QuarterlyVolatility_Lag2,0.18289387410902225,0.5096444628683332
Model 3,3,Spread_cur,0.1724950537231928,0.682139516591526
Model 3,4,QuarterlyVolatility_Lag3,0.08761595340468151,0.7697554699962076
Model 3,5,TradingMoney_cur,0.0384235102348935,0.8081789802311011
Model 3,6,TradingVolume_cur,0.03274504872711588,0.840924028958217
Model 3,7,TradingTurnover_cur,0.03249758658632432,0.8734216155445413
Model 3,8,Last3mCumulativeRevenueGrowthRate_last1,0.018178883672301943,0.8916004992168433
Model 3,9,ROE_last1,0.016369782532606215,0.9079702817494495
Model 3,10,ROA_last1,0.015156631104179495,0.923126912853629
Model 3,11,Last3mCumulativeRevenue_last1,0.01030273001068586,0.9334296428643148
Model 3,12,ClosingPrice_cur,0.008964778666042308,0.9423944215303571
Model 3,13,EPS_last1,0.005644211170308084,0.9480386327006652
Model 3,14,VIX_QoQ_Lag2,0.0035216656796134317,0.9515602983802787
Model 3,15,GrossMargin_last1,0.0033777331811294595,0.9549380315614081
Model 3,16,SOX_QoQ_Lag3,0.002528298938111398,0.9574663304995195
Model 3,17,VIX_QoQ_Lag1,0.002445146492826191,0.9599114769923457
Model 3,18,RediscountRate_last1,0.002177249714140195,0.9620887267064859
Model 3,19,IXIC_QoQ_Lag3,0.0018061899623317852,0.9638949166688178
Model 3,20,VIX_QoQ_Lag3,0.0017552802685679681,0.9656501969373857
Model 3,1,QuarterlyVolatility_Lag1,0.8788455593971438,0.8788455593971438
Model 3,2,Spread_cur,0.08619518085822923,0.965040740255373
Model 3,3,QuarterlyVolatility_Lag3,0.014855431488113753,0.9798961717434868
Model 3,4,ROE_last1,0.0023669771539567286,0.9822631488974435
Model 3,5,QuarterlyVolatility_Lag2,0.002363844822022911,0.9846269937194664
Model 3,6,SOX_QoQ,0.0023161175453794416,0.9869431112648458
Model 3,7,VIX_QoQ,0.0012779715771827794,0.9882210828420286
Model 3,8,Last3mCumulativeRevenueGrowthRate_last1,0.001060612614376312,0.9892816954564049
Model 3,9,TradingMoney_cur,0.0010012496710798693,0.9902829451274847
Model 3,10,FnG_QoQ_Lag2,0.0007928482759033559,0.991075793403388
Model 3,11,TotalUnempPct_QoQ_Lag3_last1,0.000730070086569603,0.9918058634899576
Model 3,12,ROA_last1,0.0007080803164253743,0.9925139438063829
Model 3,13,IXIC_QoQ_Lag1,0.0004999932926394505,0.9930139370990224
Model 3,14,TradingVolume_cur,0.00047139679697590244,0.9934853338959984
Model 3,15,FnG_QoQ,0.00043754448441712295,0.9939228783804155
Model 3,16,SP500_QoQ,0.00043076781085987916,0.9943536461912754
Model 3,17,FnG_QoQ_Lag1,0.00042487485927891045,0.9947785210505543
Model 3,18,OverallIndex_QoQ_Lag2_last1,0.00037718297664426697,0.9951557040271986
Model 3,19,VIX_QoQ_Lag1,0.00035745885648338693,0.995513162883682
Model 3,20,DJIA_QoQ_Lag1,0.0003425991486361271,0.9958557620323181
Model 3,1,QuarterlyVolatility_Lag1,0.8786320417669312,0.8786320417669312
Model 3,2,Spread_cur,0.08617224452556421,0.9648042862924955
Model 3,3,QuarterlyVolatility_Lag3,0.01459620662769663,0.9794004929201922
Model 3,4,ROE_last1,0.002581599046299441,0.9819820919664916
Model 3,5,SOX_QoQ,0.0024383725590139712,0.9844204645255056
Model 3,6,QuarterlyVolatility_Lag2,0.0023430523837582044,0.9867635169092638
Model 3,7,Last3mCumulativeRevenueGrowthRate_last1,0.0012324990881610784,0.9879960159974248
Model 3,8,VIX_QoQ,0.0010556440386759879,0.9890516600361008
Model 3,9,TradingMoney_cur,0.0008449835502375085,0.9898966435863383
Model 3,10,FnG_QoQ,0.0007355879731810747,0.9906322315595194
Model 3,11,ROA_last1,0.0006961287298228112,0.9913283602893422
Model 3,12,Last3mCumulativeRevenue_last1,0.0006441624100102694,0.9919725226993525
Model 3,13,TotalUnempPct_QoQ_Lag3_last1,0.0005846186377336698,0.9925571413370862
Model 3,14,TradingVolume_cur,0.0005760339221842144,0.9931331752592704
Model 3,15,FnG_QoQ_Lag2,0.0005449875718564673,0.9936781628311269
Model 3,16,IXIC_QoQ_Lag1,0.0005034724400105753,0.9941816352711375
Model 3,17,FnG_QoQ_Lag1,0.00044960214867637255,0.9946312374198139
Model 3,18,VIX_QoQ_Lag1,0.00030096401823739085,0.9949322014380513
Model 3,19,TradingTurnover_cur,0.00029839385014980183,0.9952305952882011
Model 3,20,RediscountRate_QoQ_Lag3_last1,0.0002905166276429611,0.9955211119158441
Model 3,1,QuarterlyVolatility_Lag1,0.8785497579693002,0.8785497579693002
Model 3,2,Spread_cur,0.08610515082927707,0.9646549087985773
Model 3,3,QuarterlyVolatility_Lag3,0.014508132452895174,0.9791630412514725
Model 3,4,SOX_QoQ,0.0025387030275081882,0.9817017442789806
Model 3,5,QuarterlyVolatility_Lag2,0.0024681700737711728,0.9841699143527518
Model 3,6,ROE_last1,0.0022543687750812545,0.986424283127833
Model 3,7,Last3mCumulativeRevenueGrowthRate_last1,0.0011510343326388063,0.9875753174604719
Model 3,8,VIX_QoQ,0.0010691051337147846,0.9886444225941867
Model 3,9,TradingMoney_cur,0.0007912754803395154,0.9894356980745262
Model 3,10,ROA_last1,0.0007820092819775804,0.9902177073565038
Model 3,11,FnG_QoQ,0.0007134272939343228,0.9909311346504381
Model 3,12,TotalUnempPct_QoQ_Lag3_last1,0.000703141431853754,0.9916342760822919
Model 3,13,IXIC_QoQ_Lag1,0.0006174154916047312,0.9922516915738967
Model 3,14,Last3mCumulativeRevenue_last1,0.0005860793348878983,0.9928377709087846
Model 3,15,TradingVolume_cur,0.0005185878717559399,0.9933563587805405
Model 3,16,FnG_QoQ_Lag2,0.0005029231095408823,0.9938592818900814
Model 3,17,FnG_QoQ_Lag1,0.0004270414862214094,0.9942863233763028
Model 3,18,VIX_QoQ_Lag1,0.0003477852925147798,0.9946341086688176
Model 3,19,SP500_QoQ,0.000346062109988683,0.9949801707788063
Model 3,20,TradingTurnover_cur,0.0003071333343815559,0.9952873041131879
Model 3,1,QuarterlyVolatility_Lag1,0.8833847507859288,0.8833847507859288
Model 3,2,Spread_cur,0.08645532155448944,0.9698400723404182
Model 3,3,QuarterlyVolatility_Lag3,0.014252510387308836,0.984092582727727
Model 3,4,SOX_QoQ,0.002251657749089963,0.986344240476817
